datetime mains
"2016-04-05 00:00:00" 610.0
"2016-04-05 01:00:00" 744.0
"2016-04-05 02:00:00" 699.0
"2016-04-05 03:00:00" 623.0
"2016-04-05 04:00:00" 488.0
"2016-04-05 05:00:00" 1052.0
"2016-04-05 06:00:00" 1023.0
"2016-04-05 07:00:00" 906.0
"2016-04-05 08:00:00" 1151.0
"2016-04-05 09:00:00" 1006.0
"2016-04-05 10:00:00" 527.0
"2016-04-05 11:00:00" 1006.0
"2016-04-05 12:00:00" 862.0
"2016-04-05 13:00:00" 726.0
"2016-04-05 14:00:00" 2680.0
"2016-04-05 15:00:00" 1187.0
"2016-04-05 16:00:00" 3472.0
"2016-04-05 17:00:00" 3525.0
"2016-04-05 18:00:00" 1474.0
"2016-04-05 19:00:00" 1422.0
"2016-04-05 20:00:00" 1533.0
"2016-04-05 21:00:00" 956.0
"2016-04-05 22:00:00" 813.0
"2016-04-05 23:00:00" 570.0
"2016-04-06 00:00:00" 692.0
"2016-04-06 01:00:00" 698.0
"2016-04-06 02:00:00" 680.0
"2016-04-06 03:00:00" 684.0
"2016-04-06 04:00:00" 819.0
"2016-04-06 05:00:00" 3302.0
"2016-04-06 06:00:00" 760.0
"2016-04-06 07:00:00" 789.0
"2016-04-06 08:00:00" 517.0
"2016-04-06 09:00:00" 3690.0
"2016-04-06 10:00:00" 490.0
"2016-04-06 11:00:00" 571.0
"2016-04-06 12:00:00" 678.0
"2016-04-06 13:00:00" 762.0
"2016-04-06 14:00:00" 845.0
"2016-04-06 15:00:00" 958.0
"2016-04-06 16:00:00" 978.0
"2016-04-06 17:00:00" 2911.0
"2016-04-06 18:00:00" 1331.0
"2016-04-06 19:00:00" 1622.0
"2016-04-06 20:00:00" 1023.0
"2016-04-06 21:00:00" 848.0
"2016-04-06 22:00:00" 620.0
"2016-04-06 23:00:00" 740.0
"2016-04-07 00:00:00" 612.0
"2016-04-07 01:00:00" 486.0
"2016-04-07 02:00:00" 596.0
"2016-04-07 03:00:00" 618.0
"2016-04-07 04:00:00" 618.0
"2016-04-07 05:00:00" 1031.0
"2016-04-07 06:00:00" 1286.0
"2016-04-07 07:00:00" 675.0
"2016-04-07 08:00:00" 728.0
"2016-04-07 09:00:00" 896.0
"2016-04-07 10:00:00" 685.0
"2016-04-07 11:00:00" 1055.0
"2016-04-07 12:00:00" 668.0
"2016-04-07 13:00:00" 518.0
"2016-04-07 14:00:00" 5351.0
"2016-04-07 15:00:00" 564.0
"2016-04-07 16:00:00" 1131.0
"2016-04-07 17:00:00" 1165.0
"2016-04-07 18:00:00" 1062.0
"2016-04-07 19:00:00" 982.0
"2016-04-07 20:00:00" 1521.0
"2016-04-07 21:00:00" 503.0
"2016-04-07 22:00:00" 636.0
"2016-04-07 23:00:00" 497.0
"2016-04-08 00:00:00" 608.0
"2016-04-08 01:00:00" 617.0
"2016-04-08 02:00:00" 744.0
"2016-04-08 03:00:00" 714.0
"2016-04-08 04:00:00" 633.0
"2016-04-08 05:00:00" 3016.0
"2016-04-08 06:00:00" 1046.0
"2016-04-08 07:00:00" 485.0
"2016-04-08 08:00:00" 802.0
"2016-04-08 09:00:00" 2555.0
"2016-04-08 10:00:00" 477.0
"2016-04-08 11:00:00" 685.0
"2016-04-08 12:00:00" 487.0
"2016-04-08 13:00:00" 849.0
"2016-04-08 14:00:00" 516.0
"2016-04-08 15:00:00" 493.0
"2016-04-08 16:00:00" 1033.0
"2016-04-08 17:00:00" 1225.0
"2016-04-08 18:00:00" 1100.0
"2016-04-08 19:00:00" 1609.0
"2016-04-08 20:00:00" 1093.0
"2016-04-08 21:00:00" 853.0
"2016-04-08 22:00:00" 651.0
"2016-04-08 23:00:00" 602.0
"2016-04-09 00:00:00" 618.0
"2016-04-09 01:00:00" 747.0
"2016-04-09 02:00:00" 629.0
"2016-04-09 03:00:00" 615.0
"2016-04-09 04:00:00" 488.0
"2016-04-09 05:00:00" 513.0
"2016-04-09 06:00:00" 863.0
"2016-04-09 07:00:00" 507.0
"2016-04-09 08:00:00" 733.0
"2016-04-09 09:00:00" 1795.0
"2016-04-09 10:00:00" 2455.0
"2016-04-09 11:00:00" 751.0
"2016-04-09 12:00:00" 613.0
"2016-04-09 13:00:00" 867.0
"2016-04-09 14:00:00" 982.0
"2016-04-09 15:00:00" 1458.0
"2016-04-09 16:00:00" 1522.0
"2016-04-09 17:00:00" 1127.0
"2016-04-09 18:00:00" 1651.0
"2016-04-09 19:00:00" 1727.0
"2016-04-09 20:00:00" 965.0
"2016-04-09 21:00:00" 927.0
"2016-04-09 22:00:00" 671.0
"2016-04-09 23:00:00" 755.0
"2016-04-10 00:00:00" 665.0
"2016-04-10 01:00:00" 524.0
"2016-04-10 02:00:00" 646.0
"2016-04-10 03:00:00" 644.0
"2016-04-10 04:00:00" 523.0
"2016-04-10 05:00:00" 788.0
"2016-04-10 06:00:00" 861.0
"2016-04-10 07:00:00" 1255.0
"2016-04-10 08:00:00" 1062.0
"2016-04-10 09:00:00" 1277.0
"2016-04-10 10:00:00" 1278.0
"2016-04-10 11:00:00" 720.0
"2016-04-10 12:00:00" 1142.0
"2016-04-10 13:00:00" 811.0
"2016-04-10 14:00:00" 1350.0
"2016-04-10 15:00:00" 1422.0
"2016-04-10 16:00:00" 1205.0
"2016-04-10 17:00:00" 978.0
"2016-04-10 18:00:00" 1125.0
"2016-04-10 19:00:00" 1232.0
"2016-04-10 20:00:00" 1054.0
"2016-04-10 21:00:00" 540.0
"2016-04-10 22:00:00" 989.0
"2016-04-10 23:00:00" 625.0
"2016-04-11 00:00:00" 717.0
"2016-04-11 01:00:00" 745.0
"2016-04-11 02:00:00" 490.0
"2016-04-11 03:00:00" 767.0
"2016-04-11 04:00:00" 489.0
"2016-04-11 05:00:00" 2876.0
"2016-04-11 06:00:00" 963.0
"2016-04-11 07:00:00" 859.0
"2016-04-11 08:00:00" 1187.0
"2016-04-11 09:00:00" 1041.0
"2016-04-11 10:00:00" 1266.0
"2016-04-11 11:00:00" 927.0
"2016-04-11 12:00:00" 603.0
"2016-04-11 13:00:00" 944.0
"2016-04-11 14:00:00" 659.0
"2016-04-11 15:00:00" 606.0
"2016-04-11 16:00:00" 952.0
"2016-04-11 17:00:00" 3467.0
"2016-04-11 18:00:00" 1260.0
"2016-04-11 19:00:00" 1875.0
"2016-04-11 20:00:00" 1309.0
"2016-04-11 21:00:00" 648.0
"2016-04-11 22:00:00" 529.0
"2016-04-11 23:00:00" 622.0
"2016-04-12 00:00:00" 642.0
"2016-04-12 01:00:00" 790.0
"2016-04-12 02:00:00" 672.0
"2016-04-12 03:00:00" 522.0
"2016-04-12 04:00:00" 771.0
"2016-04-12 05:00:00" 4657.0
"2016-04-12 06:00:00" 2812.0
"2016-04-12 07:00:00" 665.0
"2016-04-12 08:00:00" 1628.0
"2016-04-12 09:00:00" 710.0
"2016-04-12 10:00:00" 752.0
"2016-04-12 11:00:00" 1057.0
"2016-04-12 12:00:00" 1169.0
"2016-04-12 13:00:00" 695.0
"2016-04-12 14:00:00" 1968.0
"2016-04-12 15:00:00" 563.0
"2016-04-12 16:00:00" 1498.0
"2016-04-12 17:00:00" 1640.0
"2016-04-12 18:00:00" 1563.0
"2016-04-12 19:00:00" 1783.0
"2016-04-12 20:00:00" 1166.0
"2016-04-12 21:00:00" 709.0
"2016-04-12 22:00:00" 2496.0
"2016-04-12 23:00:00" 454.0
"2016-04-13 00:00:00" 449.0
"2016-04-13 01:00:00" 702.0
"2016-04-13 02:00:00" 620.0
"2016-04-13 03:00:00" 542.0
"2016-04-13 04:00:00" 434.0
"2016-04-13 05:00:00" 2844.0
"2016-04-13 06:00:00" 1093.0
"2016-04-13 07:00:00" 2700.0
"2016-04-13 08:00:00" 2359.0
"2016-04-13 09:00:00" 511.0
"2016-04-13 10:00:00" 961.0
"2016-04-13 11:00:00" 525.0
"2016-04-13 12:00:00" 804.0
"2016-04-13 13:00:00" 681.0
"2016-04-13 14:00:00" 2362.0
"2016-04-13 15:00:00" 1021.0
"2016-04-13 16:00:00" 3440.0
"2016-04-13 17:00:00" 2696.0
"2016-04-13 18:00:00" 1293.0
"2016-04-13 19:00:00" 2818.0
"2016-04-13 20:00:00" 1457.0
"2016-04-13 21:00:00" 708.0
"2016-04-13 22:00:00" 368.0
"2016-04-13 23:00:00" 596.0
"2016-04-14 00:00:00" 570.0
"2016-04-14 01:00:00" 529.0
"2016-04-14 02:00:00" 636.0
"2016-04-14 03:00:00" 399.0
"2016-04-14 04:00:00" 2394.0
"2016-04-14 05:00:00" 2669.0
"2016-04-14 06:00:00" 969.0
"2016-04-14 07:00:00" 715.0
"2016-04-14 08:00:00" 833.0
"2016-04-14 09:00:00" 420.0
"2016-04-14 10:00:00" 1027.0
"2016-04-14 11:00:00" 805.0
"2016-04-14 12:00:00" 357.0
"2016-04-14 13:00:00" 540.0
"2016-04-14 14:00:00" 661.0
"2016-04-14 15:00:00" 540.0
"2016-04-14 16:00:00" 664.0
"2016-04-14 17:00:00" 5744.0
"2016-04-14 18:00:00" 1215.0
"2016-04-14 19:00:00" 1123.0
"2016-04-14 20:00:00" 707.0
"2016-04-14 21:00:00" 999.0
"2016-04-14 22:00:00" 519.0
"2016-04-14 23:00:00" 370.0
"2016-04-15 00:00:00" 597.0
"2016-04-15 01:00:00" 533.0
"2016-04-15 02:00:00" 389.0
"2016-04-15 03:00:00" 360.0
"2016-04-15 04:00:00" 489.0
"2016-04-15 05:00:00" 2820.0
"2016-04-15 06:00:00" 863.0
"2016-04-15 07:00:00" 878.0
"2016-04-15 08:00:00" 594.0
"2016-04-15 09:00:00" 738.0
"2016-04-15 10:00:00" 1264.0
"2016-04-15 11:00:00" 938.0
"2016-04-15 12:00:00" 2505.0
"2016-04-15 13:00:00" 818.0
"2016-04-15 14:00:00" 387.0
"2016-04-15 15:00:00" 768.0
"2016-04-15 16:00:00" 2764.0
"2016-04-15 17:00:00" 2612.0
"2016-04-15 18:00:00" 1080.0
"2016-04-15 19:00:00" 1559.0
"2016-04-15 20:00:00" 994.0
"2016-04-15 21:00:00" 784.0
"2016-04-15 22:00:00" 596.0
"2016-04-15 23:00:00" 468.0
"2016-04-16 00:00:00" 451.0
"2016-04-16 01:00:00" 487.0
"2016-04-16 02:00:00" 393.0
"2016-04-16 03:00:00" 361.0
"2016-04-16 04:00:00" 464.0
"2016-04-16 05:00:00" 2399.0
"2016-04-16 06:00:00" 332.0
"2016-04-16 07:00:00" 627.0
"2016-04-16 08:00:00" 342.0
"2016-04-16 09:00:00" 747.0
"2016-04-16 10:00:00" 915.0
"2016-04-16 11:00:00" 1494.0
"2016-04-16 12:00:00" 714.0
"2016-04-16 13:00:00" 625.0
"2016-04-16 14:00:00" 897.0
"2016-04-16 15:00:00" 460.0
"2016-04-16 16:00:00" 602.0
"2016-04-16 17:00:00" 450.0
"2016-04-16 18:00:00" 505.0
"2016-04-16 19:00:00" 1695.0
"2016-04-16 20:00:00" 1013.0
"2016-04-16 21:00:00" 895.0
"2016-04-16 22:00:00" 706.0
"2016-04-16 23:00:00" 454.0
"2016-04-17 00:00:00" 758.0
"2016-04-17 01:00:00" 415.0
"2016-04-17 02:00:00" 529.0
"2016-04-17 03:00:00" 602.0
"2016-04-17 04:00:00" 362.0
"2016-04-17 05:00:00" 2328.0
"2016-04-17 06:00:00" 2477.0
"2016-04-17 07:00:00" 1107.0
"2016-04-17 08:00:00" 840.0
"2016-04-17 09:00:00" 1059.0
"2016-04-17 10:00:00" 823.0
"2016-04-17 11:00:00" 333.0
"2016-04-17 12:00:00" 743.0
"2016-04-17 13:00:00" 768.0
"2016-04-17 14:00:00" 348.0
"2016-04-17 15:00:00" 441.0
"2016-04-17 16:00:00" 551.0
"2016-04-17 17:00:00" 901.0
"2016-04-17 18:00:00" 435.0
"2016-04-17 19:00:00" 619.0
"2016-04-17 20:00:00" 896.0
"2016-04-17 21:00:00" 364.0
"2016-04-17 22:00:00" 603.0
"2016-04-17 23:00:00" 491.0
"2016-04-18 00:00:00" 353.0
"2016-04-18 01:00:00" 696.0
"2016-04-18 02:00:00" 528.0
"2016-04-18 03:00:00" 361.0
"2016-04-18 04:00:00" 353.0
"2016-04-18 05:00:00" 629.0
"2016-04-18 06:00:00" 587.0
"2016-04-18 07:00:00" 567.0
"2016-04-18 08:00:00" 560.0
"2016-04-18 09:00:00" 742.0
"2016-04-18 10:00:00" 614.0
"2016-04-18 11:00:00" 1190.0
"2016-04-18 12:00:00" 440.0
"2016-04-18 13:00:00" 343.0
"2016-04-18 14:00:00" 794.0
"2016-04-18 15:00:00" 832.0
"2016-04-18 16:00:00" 565.0
"2016-04-18 17:00:00" 853.0
"2016-04-18 18:00:00" 836.0
"2016-04-18 19:00:00" 2055.0
"2016-04-18 20:00:00" 1049.0
"2016-04-18 21:00:00" 676.0
"2016-04-18 22:00:00" 1261.0
"2016-04-18 23:00:00" 1258.0
"2016-04-19 00:00:00" 842.0
"2016-04-19 01:00:00" 649.0
"2016-04-19 02:00:00" 648.0
"2016-04-19 03:00:00" 743.0
"2016-04-19 04:00:00" 692.0
"2016-04-19 05:00:00" 3058.0
"2016-04-19 06:00:00" 1038.0
"2016-04-19 07:00:00" 1241.0
"2016-04-19 08:00:00" 755.0
"2016-04-19 09:00:00" 768.0
"2016-04-19 10:00:00" 876.0
"2016-04-19 11:00:00" 799.0
"2016-04-19 12:00:00" 856.0
"2016-04-19 13:00:00" 1326.0
"2016-04-19 14:00:00" 848.0
"2016-04-19 15:00:00" 869.0
"2016-04-19 16:00:00" 663.0
"2016-04-19 17:00:00" 645.0
"2016-04-19 18:00:00" 731.0
"2016-04-19 19:00:00" 1092.0
"2016-04-19 20:00:00" 1228.0
"2016-04-19 21:00:00" 797.0
"2016-04-19 22:00:00" 601.0
"2016-04-19 23:00:00" 744.0
"2016-04-20 00:00:00" 594.0
"2016-04-20 01:00:00" 674.0
"2016-04-20 02:00:00" 751.0
"2016-04-20 03:00:00" 714.0
"2016-04-20 04:00:00" 440.0
"2016-04-20 05:00:00" 806.0
"2016-04-20 06:00:00" 866.0
"2016-04-20 07:00:00" 544.0
"2016-04-20 08:00:00" 631.0
"2016-04-20 09:00:00" 665.0
"2016-04-20 10:00:00" 562.0
"2016-04-20 11:00:00" 634.0
"2016-04-20 12:00:00" 2288.0
"2016-04-20 13:00:00" 876.0
"2016-04-20 14:00:00" 697.0
"2016-04-20 15:00:00" 862.0
"2016-04-20 16:00:00" 3012.0
"2016-04-20 17:00:00" 3128.0
"2016-04-20 18:00:00" 3856.0
"2016-04-20 19:00:00" 867.0
"2016-04-20 20:00:00" 1611.0
"2016-04-20 21:00:00" 841.0
"2016-04-20 22:00:00" 784.0
"2016-04-20 23:00:00" 819.0
"2016-04-21 00:00:00" 707.0
"2016-04-21 01:00:00" 621.0
"2016-04-21 02:00:00" 821.0
"2016-04-21 03:00:00" 481.0
"2016-04-21 04:00:00" 441.0
"2016-04-21 05:00:00" 1213.0
"2016-04-21 06:00:00" 1026.0
"2016-04-21 07:00:00" 659.0
"2016-04-21 08:00:00" 641.0
"2016-04-21 09:00:00" 998.0
"2016-04-21 10:00:00" 650.0
"2016-04-21 11:00:00" 739.0
"2016-04-21 12:00:00" 807.0
"2016-04-21 13:00:00" 1343.0
"2016-04-21 14:00:00" 635.0
"2016-04-21 15:00:00" 826.0
"2016-04-21 16:00:00" 1057.0
"2016-04-21 17:00:00" 2818.0
"2016-04-21 18:00:00" 1115.0
"2016-04-21 19:00:00" 1025.0
"2016-04-21 20:00:00" 1101.0
"2016-04-21 21:00:00" 1008.0
"2016-04-21 22:00:00" 581.0
"2016-04-21 23:00:00" 691.0
"2016-04-22 00:00:00" 579.0
"2016-04-22 01:00:00" 508.0
"2016-04-22 02:00:00" 480.0
"2016-04-22 03:00:00" 555.0
"2016-04-22 04:00:00" 574.0
"2016-04-22 05:00:00" 1061.0
"2016-04-22 06:00:00" 1132.0
"2016-04-22 07:00:00" 934.0
"2016-04-22 08:00:00" 1709.0
"2016-04-22 09:00:00" 631.0
"2016-04-22 10:00:00" 601.0
"2016-04-22 11:00:00" 561.0
"2016-04-22 12:00:00" 841.0
"2016-04-22 13:00:00" 802.0
"2016-04-22 14:00:00" 749.0
"2016-04-22 15:00:00" 1076.0
"2016-04-22 16:00:00" 3106.0
"2016-04-22 17:00:00" 3573.0
"2016-04-22 18:00:00" 1404.0
"2016-04-22 19:00:00" 858.0
"2016-04-22 20:00:00" 814.0
"2016-04-22 21:00:00" 1020.0
"2016-04-22 22:00:00" 933.0
"2016-04-22 23:00:00" 642.0
"2016-04-23 00:00:00" 646.0
"2016-04-23 01:00:00" 722.0
"2016-04-23 02:00:00" 936.0
"2016-04-23 03:00:00" 532.0
"2016-04-23 04:00:00" 524.0
"2016-04-23 05:00:00" 911.0
"2016-04-23 06:00:00" 454.0
"2016-04-23 07:00:00" 1058.0
"2016-04-23 08:00:00" 962.0
"2016-04-23 09:00:00" 846.0
"2016-04-23 10:00:00" 711.0
"2016-04-23 11:00:00" 1142.0
"2016-04-23 12:00:00" 1371.0
"2016-04-23 13:00:00" 809.0
"2016-04-23 14:00:00" 5059.0
"2016-04-23 15:00:00" 740.0
"2016-04-23 16:00:00" 730.0
"2016-04-23 17:00:00" 597.0
"2016-04-23 18:00:00" 1123.0
"2016-04-23 19:00:00" 1687.0
"2016-04-23 20:00:00" 1568.0
"2016-04-23 21:00:00" 1082.0
"2016-04-23 22:00:00" 461.0
"2016-04-23 23:00:00" 592.0
"2016-04-24 00:00:00" 728.0
"2016-04-24 01:00:00" 868.0
"2016-04-24 02:00:00" 493.0
"2016-04-24 03:00:00" 692.0
"2016-04-24 04:00:00" 585.0
"2016-04-24 05:00:00" 535.0
"2016-04-24 06:00:00" 590.0
"2016-04-24 07:00:00" 725.0
"2016-04-24 08:00:00" 1201.0
"2016-04-24 09:00:00" 1149.0
"2016-04-24 10:00:00" 1680.0
"2016-04-24 11:00:00" 868.0
"2016-04-24 12:00:00" 3151.0
"2016-04-24 13:00:00" 905.0
"2016-04-24 14:00:00" 844.0
"2016-04-24 15:00:00" 698.0
"2016-04-24 16:00:00" 1288.0
"2016-04-24 17:00:00" 1426.0
"2016-04-24 18:00:00" 1060.0
"2016-04-24 19:00:00" 1114.0
"2016-04-24 20:00:00" 1142.0
"2016-04-24 21:00:00" 1230.0
"2016-04-24 22:00:00" 587.0
"2016-04-24 23:00:00" 595.0
"2016-04-25 00:00:00" 576.0
"2016-04-25 01:00:00" 638.0
"2016-04-25 02:00:00" 464.0
"2016-04-25 03:00:00" 800.0
"2016-04-25 04:00:00" 574.0
"2016-04-25 05:00:00" 1053.0
"2016-04-25 06:00:00" 824.0
"2016-04-25 07:00:00" 408.0
"2016-04-25 08:00:00" 760.0
"2016-04-25 09:00:00" 598.0
"2016-04-25 10:00:00" 745.0
"2016-04-25 11:00:00" 926.0
"2016-04-25 12:00:00" 596.0
"2016-04-25 13:00:00" 485.0
"2016-04-25 14:00:00" 494.0
"2016-04-25 15:00:00" 1002.0
"2016-04-25 16:00:00" 947.0
"2016-04-25 17:00:00" 1004.0
"2016-04-25 18:00:00" 1056.0
"2016-04-25 19:00:00" 1670.0
"2016-04-25 20:00:00" 931.0
"2016-04-25 21:00:00" 678.0
"2016-04-25 22:00:00" 584.0
"2016-04-25 23:00:00" 597.0
"2016-04-26 00:00:00" 451.0
"2016-04-26 01:00:00" 484.0
"2016-04-26 02:00:00" 473.0
"2016-04-26 03:00:00" 451.0
"2016-04-26 04:00:00" 575.0
"2016-04-26 05:00:00" 2858.0
"2016-04-26 06:00:00" 971.0
"2016-04-26 07:00:00" 1060.0
"2016-04-26 08:00:00" 671.0
"2016-04-26 09:00:00" 2583.0
"2016-04-26 10:00:00" 650.0
"2016-04-26 11:00:00" 714.0
"2016-04-26 12:00:00" 819.0
"2016-04-26 13:00:00" 1060.0
"2016-04-26 14:00:00" 443.0
"2016-04-26 15:00:00" 1030.0
"2016-04-26 16:00:00" 930.0
"2016-04-26 17:00:00" 2269.0
"2016-04-26 18:00:00" 1021.0
"2016-04-26 19:00:00" 961.0
"2016-04-26 20:00:00" 1395.0
"2016-04-26 21:00:00" 1031.0
"2016-04-26 22:00:00" 448.0
"2016-04-26 23:00:00" 462.0
"2016-04-27 00:00:00" 717.0
"2016-04-27 01:00:00" 502.0
"2016-04-27 02:00:00" 456.0
"2016-04-27 03:00:00" 487.0
"2016-04-27 04:00:00" 586.0
"2016-04-27 05:00:00" 1288.0
"2016-04-27 06:00:00" 854.0
"2016-04-27 07:00:00" 672.0
"2016-04-27 08:00:00" 773.0
"2016-04-27 09:00:00" 765.0
"2016-04-27 10:00:00" 525.0
"2016-04-27 11:00:00" 990.0
"2016-04-27 12:00:00" 596.0
"2016-04-27 13:00:00" 958.0
"2016-04-27 14:00:00" 873.0
"2016-04-27 15:00:00" 956.0
"2016-04-27 16:00:00" 801.0
"2016-04-27 17:00:00" 3224.0
"2016-04-27 18:00:00" 2719.0
"2016-04-27 19:00:00" 1049.0
"2016-04-27 20:00:00" 1485.0
"2016-04-27 21:00:00" 1025.0
"2016-04-27 22:00:00" 444.0
"2016-04-27 23:00:00" 742.0
"2016-04-28 00:00:00" 706.0
"2016-04-28 01:00:00" 639.0
"2016-04-28 02:00:00" 584.0
"2016-04-28 03:00:00" 588.0
"2016-04-28 04:00:00" 711.0
"2016-04-28 05:00:00" 702.0
"2016-04-28 06:00:00" 1290.0
"2016-04-28 07:00:00" 991.0
"2016-04-28 08:00:00" 706.0
"2016-04-28 09:00:00" 827.0
"2016-04-28 10:00:00" 810.0
"2016-04-28 11:00:00" 748.0
"2016-04-28 12:00:00" 538.0
"2016-04-28 13:00:00" 1107.0
"2016-04-28 14:00:00" 901.0
"2016-04-28 15:00:00" 1039.0
"2016-04-28 16:00:00" 3335.0
"2016-04-28 17:00:00" 1018.0
"2016-04-28 18:00:00" 949.0
"2016-04-28 19:00:00" 1373.0
"2016-04-28 20:00:00" 1442.0
"2016-04-28 21:00:00" 1112.0
"2016-04-28 22:00:00" 684.0
"2016-04-28 23:00:00" 782.0
"2016-04-29 00:00:00" 770.0
"2016-04-29 01:00:00" 587.0
"2016-04-29 02:00:00" 665.0
"2016-04-29 03:00:00" 681.0
"2016-04-29 04:00:00" 658.0
"2016-04-29 05:00:00" 808.0
"2016-04-29 06:00:00" 839.0
"2016-04-29 07:00:00" 793.0
"2016-04-29 08:00:00" 1008.0
"2016-04-29 09:00:00" 716.0
"2016-04-29 10:00:00" 992.0
"2016-04-29 11:00:00" 832.0
"2016-04-29 12:00:00" 853.0
"2016-04-29 13:00:00" 925.0
"2016-04-29 14:00:00" 1097.0
"2016-04-29 15:00:00" 617.0
"2016-04-29 16:00:00" 752.0
"2016-04-29 17:00:00" 758.0
"2016-04-29 18:00:00" 726.0
"2016-04-29 19:00:00" 860.0
"2016-04-29 20:00:00" 998.0
"2016-04-29 21:00:00" 760.0
"2016-04-29 22:00:00" 934.0
"2016-04-29 23:00:00" 673.0
"2016-04-30 00:00:00" 467.0
"2016-04-30 01:00:00" 722.0
"2016-04-30 02:00:00" 597.0
"2016-04-30 03:00:00" 570.0
"2016-04-30 04:00:00" 461.0
"2016-04-30 05:00:00" 579.0
"2016-04-30 06:00:00" 830.0
"2016-04-30 07:00:00" 591.0
"2016-04-30 08:00:00" 824.0
"2016-04-30 09:00:00" 1168.0
"2016-04-30 10:00:00" 3100.0
"2016-04-30 11:00:00" 2952.0
"2016-04-30 12:00:00" 1062.0
"2016-04-30 13:00:00" 1076.0
"2016-04-30 14:00:00" 574.0
"2016-04-30 15:00:00" 563.0
"2016-04-30 16:00:00" 1355.0
"2016-04-30 17:00:00" 602.0
"2016-04-30 18:00:00" 953.0
"2016-04-30 19:00:00" 5337.0
"2016-04-30 20:00:00" 844.0
"2016-04-30 21:00:00" 1093.0
"2016-04-30 22:00:00" 946.0
"2016-04-30 23:00:00" 460.0
"2016-05-01 00:00:00" 680.0
"2016-05-01 01:00:00" 605.0
"2016-05-01 02:00:00" 582.0
"2016-05-01 03:00:00" 817.0
"2016-05-01 04:00:00" 710.0
"2016-05-01 05:00:00" 444.0
"2016-05-01 06:00:00" 1313.0
"2016-05-01 07:00:00" 3048.0
"2016-05-01 08:00:00" 998.0
"2016-05-01 09:00:00" 702.0
"2016-05-01 10:00:00" 555.0
"2016-05-01 11:00:00" 405.0
"2016-05-01 12:00:00" 792.0
"2016-05-01 13:00:00" 1873.0
"2016-05-01 14:00:00" 408.0
"2016-05-01 15:00:00" 816.0
"2016-05-01 16:00:00" 5419.0
"2016-05-01 17:00:00" 1162.0
"2016-05-01 18:00:00" 5486.0
"2016-05-01 19:00:00" 896.0
"2016-05-01 20:00:00" 925.0
"2016-05-01 21:00:00" 1084.0
"2016-05-01 22:00:00" 838.0
"2016-05-01 23:00:00" 2035.0
"2016-05-02 00:00:00" 617.0
"2016-05-02 01:00:00" 536.0
"2016-05-02 02:00:00" 621.0
"2016-05-02 03:00:00" 590.0
"2016-05-02 04:00:00" 612.0
"2016-05-02 05:00:00" 613.0
"2016-05-02 06:00:00" 1061.0
"2016-05-02 07:00:00" 732.0
"2016-05-02 08:00:00" 492.0
"2016-05-02 09:00:00" 604.0
"2016-05-02 10:00:00" 670.0
"2016-05-02 11:00:00" 541.0
"2016-05-02 12:00:00" 865.0
"2016-05-02 13:00:00" 839.0
"2016-05-02 14:00:00" 525.0
"2016-05-02 15:00:00" 486.0
"2016-05-02 16:00:00" 716.0
"2016-05-02 17:00:00" 1082.0
"2016-05-02 18:00:00" 654.0
"2016-05-02 19:00:00" 853.0
"2016-05-02 20:00:00" 1121.0
"2016-05-02 21:00:00" 895.0
"2016-05-02 22:00:00" 426.0
"2016-05-02 23:00:00" 730.0
"2016-05-03 00:00:00" 647.0
"2016-05-03 01:00:00" 921.0
"2016-05-03 02:00:00" 746.0
"2016-05-03 03:00:00" 636.0
"2016-05-03 04:00:00" 646.0
"2016-05-03 05:00:00" 762.0
"2016-05-03 06:00:00" 2411.0
"2016-05-03 07:00:00" 729.0
"2016-05-03 08:00:00" 829.0
"2016-05-03 09:00:00" 609.0
"2016-05-03 10:00:00" 498.0
"2016-05-03 11:00:00" 604.0
"2016-05-03 12:00:00" 778.0
"2016-05-03 13:00:00" 741.0
"2016-05-03 14:00:00" 633.0
"2016-05-03 15:00:00" 606.0
"2016-05-03 16:00:00" 726.0
"2016-05-03 17:00:00" 2550.0
"2016-05-03 18:00:00" 815.0
"2016-05-03 19:00:00" 1636.0
"2016-05-03 20:00:00" 522.0
"2016-05-03 21:00:00" 910.0
"2016-05-03 22:00:00" 485.0
"2016-05-03 23:00:00" 770.0
"2016-05-04 00:00:00" 787.0
"2016-05-04 01:00:00" 776.0
"2016-05-04 02:00:00" 490.0
"2016-05-04 03:00:00" 541.0
"2016-05-04 04:00:00" 624.0
"2016-05-04 05:00:00" 730.0
"2016-05-04 06:00:00" 1048.0
"2016-05-04 07:00:00" 1463.0
"2016-05-04 08:00:00" 728.0
"2016-05-04 09:00:00" 951.0
"2016-05-04 10:00:00" 715.0
"2016-05-04 11:00:00" 705.0
"2016-05-04 12:00:00" 834.0
"2016-05-04 13:00:00" 730.0
"2016-05-04 14:00:00" 691.0
"2016-05-04 15:00:00" 798.0
"2016-05-04 16:00:00" 623.0
"2016-05-04 17:00:00" 637.0
"2016-05-04 18:00:00" 1102.0
"2016-05-04 19:00:00" 764.0
"2016-05-04 20:00:00" 881.0
"2016-05-04 21:00:00" 855.0
"2016-05-04 22:00:00" 578.0
"2016-05-04 23:00:00" 417.0
"2016-05-05 00:00:00" 526.0
"2016-05-05 01:00:00" 454.0
"2016-05-05 02:00:00" 695.0
"2016-05-05 03:00:00" 550.0
"2016-05-05 04:00:00" 786.0
